"id","naslov","labela","podtip"
"sportklub_99ffa00cb9","VIDEO: Treneru, a vaše obećanje? Hvala, konferencija završena","1",""
"sportklub_4b81e5afe8","Japanci besni zbog uslova, menjaju kamp","0",""
"sportklub_0c60739910","Epski debakl Sabalenke: Servirala za pobedu, izgubila 10 gemova","1",""
"sportklub_fdfb1207db","„Biće teže nadmašiti mojih 14 titula na RG nego Novakovih 24 GS“","0",""
"sportklub_16c1bbaf3f","Haos u Italiji: Policija suzavcem na navijače ima i povređenih","0",""
"sportklub_f872a0af12","Navijači Arisa priredili spektakularan doček Spanulisu","1",""
"sportklub_22a3788f5b","Medvedev posle poraza od Sinera traži promenu pravila","0",""
"sportklub_8d8dedfb4f","Oštre mere bezbednosti da Janakopulos slučajno ne uđe u Rođ arenu","0",""
"sportklub_fec5b88b26","Dešan: Ovo je Olise kakav nam je potreban","0",""
"sportklub_17b0c806fa","Dirljive scene: Mali Isak Avdić slušao skandiranje tati Edinu","0",""
"sportklub_5047c4da47","Zverev nije blistao, ali je prošao u četvrto kolo","0",""
"sportklub_37484a6558","Umro Džordanov saigrač iz šampionskih dana i autor čuvene izjave","0",""
"sportklub_ac456e3716","Furnije apeluje: Šta je kruna sezone – Evroliga ili prvenstvo?","1",""
"sportklub_960abdd9d2","Zašto Oskar Pjastri ne bi trebalo da ide u Red Bul","1",""
"sportklub_00496f1118","Suze, aplauzi i „ono“ finale s Novakom: Poslednji Vavrinkin pres","1",""
"sportklub_79f68347f0","Šta se dogodilo? Pulišić morao da napusti teren na poluvremenu","1",""
"sportklub_bfe26dd179","(VIDEO) Jeste li videli ovo? Semenjo je izveo magiju na Vembliju","1",""
"sportklub_dbe1bedeca","Micov okuplja igrače sa Balkana u Galati","0",""
"sportklub_5c06b6b91b","Poštaru 3 godine zatvora zbog ilegalnih strimova Premijer lige","0",""
"sportklub_9ddf688631","Premijerligaš ponudio 30 miliona funti za Luku Vuškovića","0",""
"sportklub_197427c64f","Hezonjino „ne“ ostalima iz Evrope: Iz Reala može samo u NBA","0",""
"sportklub_62b9f72ee0","Mega pojačanje u Vojvodini: Potpisao i Ifet Đakovac","0",""
"sportklub_89ec715e60","„Čestitam bronzu, ali Srbija je mogla još više“","0",""
"sportklub_17104cf29c","Zverev pred novinarima: Grčevi su mi pomogli, već sam malo pijan","0",""
"sportklub_c7e96096c9","Vladimir Štimac poručio Drčeliću: Ko si ti da ne dozvoliš?","1",""
"sportklub_5c59cea313","Evo šta se kuva u Atini, Obradović ima ponudu koja se ne odbija","1",""
"sportklub_23954cf984","Spasojević: Partizan u ovom sastavu nije spreman za Evropu","0",""
"sportklub_b9aafe7d12","Hrvatski reprezentativac pojačao srpskog šampiona","0",""
"sportklub_9e3ead666f","Spygate: Sautempton traži dodatno vreme za internu istragu","0",""
"sportklub_993b7c40a6","Najbolji pred ispadanjem: Klivlend „ukrao“ brejk za meč loptu!","0",""
"sportklub_1598b54d67","Fonseka indirektno potvrdio Đokovićevu grešku u izboru termina","0",""
"sportklub_58950ec355","Alimpijević preživeo Poceka, za finale protiv Baraća!","1",""
"sportklub_c98c2bd54c","Radnički se zahvalio Peroviću: Slavko među najboljima u Srbiji","0",""
"sportklub_ce13f0e486","Novljani sigurnim zaveslajima idu ka tituli i Ligi šampiona","0",""
"sportklub_46e534fcf5","Dogovor na pomolu: Zvezda u Francuskoj našla zamenu za Kodija","1",""
"sportklub_9326c8b02e","Poznato je ko sudi na otvaranju Svetskog prvenstva","0",""
"sportklub_c4e5005451","Arteta: Proučavao sam sve, ono je lagano mogao da bude penal","0",""
"sportklub_0148e9c004","Partizan kupuje u Jermeniji? Na meti špic iz BiH, hteo ga Seltik","0",""
"sportklub_d68107267b","Džekiri: Ne znam kakva će atmosfera biti, ali biće ludo sigurno","1",""
"sportklub_89e0234843","Tuluz doveo novog trenera, Danca koji je radio u Škotskoj","0",""
"sportklub_28c44d071d","Novi Pazar ima novog trenera: I to debitanta!","0",""
"sportklub_e14ac9f00a","Bojan Dubljević doneo konačnu odluku!","1",""
"sportklub_840c6ae71c","Nula u Volfsburgu, maleni Paderborn se i dalje nada Bundesligi","0",""
"sportklub_eb282ea64a","Čekali su ceo život: Navijači Niksa luduju po Teksasu i Njujorku","0",""
"sportklub_10ef20ef8c","Savić slobodan za novi angažman: Za sada jedan klub najozbiljniji","1",""
"sportklub_7e1181cc76","Hamilton: Hvala svima koji me podsećaju ko sam zapravo","0",""
"sportklub_6978bc64e1","Hoksi su na pravom putu: Dugoročni ugovor za Snajdera","0",""
"sportklub_18313b527f","Sreća uz Beograđane, Zvezda na penale do duple krune","0",""
"sportklub_561eec16f1","Partizanov majstor fudbala završava karijeru u subotu","0",""
"sportklub_b7c870f37c","Tuhel: Ne možemo da budemo favorit jer nismo dugo osvojili","0",""
"sportklub_901602d5fc","Iskijerdo: Džabari nije bio najveći problem i pored 8kg viška","1",""
"sportklub_6c87aa3e15","Tragičar dana: Ekvador","1",""
"sportklub_05e19bbfc3","Kampaco za SK: Nedostajali ste mi… Polufinale je za nas finale","1",""
"sportklub_15aee12621","Crna Gora tuguje: Slovenija ide na planetarnu smotru!","1",""
"sportklub_fc9453e6b6","Novak potvrdio saznanja SK: Dobrodošao, prijatelju","1",""
"sportklub_fea6b7039d","Još pobeda do Premijer lige: Jakirović odveo Hal na Vembli","0",""
"sportklub_fdd4e2917c","Vlade Divac: Navijaću za Bosnu, Brazil osvaja Mundijal","0",""
"sportklub_0e4574618f","Zlatni het-trik Zvezdinih pionirki – Dobričanin MVP","0",""
"sportklub_9b221899ea","(VIDEO) Odmah svi sumnjaju: Masaža za Janika usred seta","1",""
"sportklub_c06022ac4c","Aleksandra Krunić u četvrtfinalu Kvinsa","0",""
"sportklub_2df33a789b","Barcokas: Morali smo da čuvamo svežinu za finale","0",""
"sportklub_d55966a739","Otkriven mogući razlog smrti košarkaša Memfisa","0",""
"sportklub_4fd2c0d339","Bolton se vratio u Čempionšip: Sledeća stanica Premijer liga!","1",""
"sportklub_46a05e8c54","(VIDEO) Policajci prerušeni u maskote Mundijala uhapsili dilera","0",""
"sportklub_e3754b6b81","Zvanično: Mijailović predsednik Zvezde do 2030!","0",""
"sportklub_66f5438c31","Zašto Čikago nije domaćin? Ponuda FIFA: „Vama rizik, nama zarada“","1",""
"sportklub_83d7cb88fa","Olimpijakos razbio šampiona! Uplašeni Fener se izgubio u Atini","1",""
"sportklub_77811359d5","Drama u Beogradu: Svetsko skijanje dobilo lidera, presudio 1 glas","1",""
"sportklub_e98e307aae","Lalatović bez pobede, navijači traže da ostane","0",""
"sportklub_0f0635601f","De Zerbi: Zaslužili smo pobedu, ali smo napravili previše grešaka","1",""
"sportklub_7ec90a13a9","SK kviz: Koliko poznajete istoriju Svetskih prvenstava u fudbalu?","1",""
"sportklub_90811a60aa","Terzić: Navijači Zvezde razmaženi, galaksiju smo ispred Partizana","1",""
"sportklub_b5a36b7811","(VIDEO) Još malo, pa kraj: Blaugrana se poklonila Janu Veselom","1",""
"sportklub_38120aaefd","Zarić za SK: Protekli meseci u Austriji su bili više nego uspešni","0",""
"sportklub_019cbf8936","Sabalenka u trećem kolu, spremila plesni odgovor za Novaka","0",""
"sportklub_660e8b5237","Fonseka: Na kraju je Novak delovao fizički spremnije","0",""
"sportklub_47662f8f39","Najstariji klub na svetu pokvario planove Bekamu i Geriju Nevilu","0",""
"sportklub_90f8e79546","Srpski fudbaler u Kazahstanu povredio jagodiičnu kost","0",""
"sportklub_f0c0bb0cfa","Radonjiću se ovo nikad nije dogodilo! Zenit ispao iz plej-ofa","1",""
"sportklub_06131f882b","Zvanično: Serafimović u Famalikau, Čukaričkom lepo obeštećenje","0",""
"sportklub_6f994b79c2","Ništa od Partizana, želja crno-belih ide kod Parkera","0",""
"sportklub_201ee8293d","Barkli: San Antonio je najgluplja ekipa u istoriji civilizacije!","1",""
"sportklub_69bf6aee54","Inter aktivirao klauzulu za Stankovića","0",""
"sportklub_4f47353cb4","VIDEO: Nikola Jokić s bratom Nemanjom slavi u Budimpešti!","0",""
"sportklub_4fea14da4e","Roaje: Žalio se, istezao… Tipični Novak!","1",""
"sportklub_b01788d657","Mikolenko produžio ugovor sa Evertonom do 2029. godine","0",""
"sportklub_6e859e32fb","Borski okrug: Pešić predsednik, podrška Gašiću","0",""
"sportklub_58c5013ae3","Vojvodina oštra: Povređeni igrač i sudija, a titula Partizanu!?","1",""
"sportklub_70327db143","Supermen ima zanimljiv komentar o Vembanjaminom izlivu besa","1",""
"sportklub_af57329c88","Izjava Janisa Adetokunba uzdrmala NBA","1",""
"sportklub_ac4318e11a","Konačno se vraća Kirjos – Mute prvi protivnik u Štutgartu","0",""
"sportklub_58fcf6c1b0","Košarkaš Panatinaikosa pronašao Novaka Đokovića","0",""
"sportklub_98523bf38b","„Novak nije imao snage ni da se smori! Šta reći? Sklonila sam se“","1",""
"sportklub_febd3adcd0","Drakonska kazna za Janakopulosa","1",""
"sportklub_d002add6ce","Mira bi kao Rodžer: Moj psiholog kaže možeš da biraš ko ćeš biti","1",""
"sportklub_ef7f564655","Bitka za Janisa počinje: Ovo bi moglo da donese prevagu","1",""
"sportklub_d81711f0a0","Željko Obradović, Kokoškov, Mesina i mladi Amerikanac u Beogradu","0",""
"sportklub_942f2b2bac","Masimilijano Alegri je novi trener Napolija","0",""
"sportklub_13551093af","Paunović o Mundijalu: Drag mi je Meksiko, ali mi je draža Španija","0",""
"sportklub_aad029c22d","Zvezda prelomila: Partizane, vidimo se na starom mestu","1",""
"sportklub_1bc662490b","Nedelju pre F4… Dijamantidis otkriva Željkovu čaroliju","1",""
"sportklub_b80dc68d99","FIFA traži da navijači doplate karte dobijene tehničkom greškom","0",""
"sportklub_a56914d412","Svi su na treningu Arsenala, samo je jedan momak morao u školu","1",""
"sportklub_cd5f65ed22","Trkanje se posle 71 godine vraća u Švajcarsku!","0",""
"sportklub_6265c2d1d0","Bora Milutinović za SK: Kako Zvezda nije uzela Uga Sančeza","1",""
"sportklub_59e3a258db","Isak i Đekereš predvode Šveđane na SP, nema Kuluševskog","0",""
"sportklub_e7bfb6b930","Istorijska odluka sudije: BiH osetila novo pravilo na svojoj koži","1",""
"sportklub_14298e6b5f","Svilar opet najbolji u Seriji A, ali je i Vanja dobio priznanje","0",""
"sportklub_12dd5fd3e2","Radnički i Novi Beograd u seriji “Prvak Srbije”","0",""
"sportklub_f13025a3f1","Saopštenje KSS: Ne dovodite u pitanje patriotizam Nikole Topića","0",""
"sportklub_c071d6fa69","Japanci ponovo oduševili svet, očistili čitav stadion (VIDEO)","1",""
"sportklub_ac25707150","Borba za finale: Ovo su datumi kad se sastaju Partizan i Zvezda","1",""
"sportklub_ef195f0df7","Peres: Da je Barselona normalna sarađivali bismo","0",""
"sportklub_94321a26ae","Speed: Portugal osvaja Mundijal; Zlatan i Anri: Ma, beži tamo!","1",""
"sportklub_df06bf3dfc","Šta je Ljajić rekao: Glasanje, Petrićev predlog, proširenje UO…","1",""
"sportklub_8fbc4fd99f","Srbi i Hrvati u istom gradu na Svetskom prvenstvu","0",""
"sportklub_d8a8d18bfd","Centar kojeg žele i Partizan i Zvezda","1",""
"sportklub_f4781e0f48","De La Fuente saopštio spisak, Španija bez igrača Real Madrida!","1",""
"sportklub_1d3ed63cba","Ranđelović u Radniku do 2027.","0",""
"sportklub_df8a05e7e9","Hezonja za SK: Nadam se da su sada svi shvatili ovu pozornicu","0",""
"sportklub_299a62bdd1","Finalni ABA obračun: Dinastija Partizana ili nova sila sa istoka?","1",""
"sportklub_9390da9d5a","Zvezda, mladi milijarder… Trka za Spanulisom je počela","1",""
"sportklub_68c48ee44d","FIFA presekla – nema više vuvuzela! Ali, to nije sve…","1",""
"sportklub_38111fc372","Gašić junior preuzima istok","0",""
"sportklub_254e907fd8","Čović ima prečih problema, „gensek“ na čekanju","0",""
"sportklub_c006b0e2c4","Novljani slave duplu krunu, ne tuguju ni Budvani, naprotiv…","1",""
"sportklub_80aff45617","Korak bliže klupi Azura: Manćini napustio Al Sad","0",""
"sportklub_318d088adc","Čovek trofej: Gvardiola osvojio 20 pehara za 10 godina u Sitiju","0",""
"sportklub_d8db768c9d","„Slučaj flaša“: Karliku uslovna kazna zatvora, oštećenom 700.000","0",""
"sportklub_a943dae9de","Martinez i Montero uglas: Imamo mentalitet za fajnal-for","0",""
"sportklub_c561dcf27b","(VIDEO) Nik Kalates „pobegao“ u Atinu","1",""
"sportklub_35e1934f43","(VIDEO) Petarda protiv Tunisa: Belgijanci su spremni za Mundijal","0",""
"sportklub_a37e02eab7","Kako su se rastali Branko Lazić i Crvena zvezda","1",""
"sportklub_7d40a18b75","Horton-Taker: U Evroligi nema beka koji napada obruč kao ja","0",""
"sportklub_9f4d19898e","(VIDEO) Kakva trka: Sjajni Barna najbrži Evropljanin!","0",""
"sportklub_8fa1eba415","Zlato za Milicu Perović u Hrvatskoj","0",""
"sportklub_b0c2901cbc","Nije neuspeh, ali Karlik kaže: Nadam se da se ovo neće ponoviti","1",""
"sportklub_5a0e2d0b99","Rat Bajerna i DFB: Ne treba Uliju dozvola da kritikuje Nagelsmana","0",""
"sportklub_8c15f81b6c","Zapad stao uz Živanovića","0",""
"sportklub_9319bee572","Merci, Gael! Monfis se pozdravio sa Rolan Garosom uz spektakl","0",""
"sportklub_b92b558fce","Crna Gora se već oštri za planetarnu smotru u Portugaliji","1",""
"sportklub_ba1fb46881","Avdić operisan u Rimu, počinje dug oporavak","0",""
"sportklub_b530b49b92","Anastasija Cvetković ostala bez polufinala","0",""
"sportklub_1f7eca0672","Blagojević: Tužni smo i razočarani, momci su pružili maksimum","0",""
"sportklub_4db1a23e5f","Poketino: Kada bih bio precrtan kao igrač nisam želeo telefon","0",""
"sportklub_fb89d3f948","Flik produžio ugovor sa Barselonom najmanje do 2028. godine","0",""
"sportklub_669b729d85","Dan zgaženog mrmota: Trening u Kanadi obeležen udesima","0",""
"sportklub_5a3f1c4619","Napoli mora da plati 44.000.000 € zbog plasmana u Ligu šampiona","0",""
"sportklub_2834668a87","Aleksa želi Partizan i navija za Olimpijakos","0",""
"sportklub_db7d5558c8","Zbog optužbe za silovanje Partiju zabranjen ulazak u Kanadu","0",""
"sportklub_fcf07b55ef","Terzić: Za prvu utakmicu mogu da budem zadovoljan","0",""
"sportklub_076355d9c3","(VIDEO) Opsadno stanje u Njujorku: Divljanje u šampionskoj noći","0",""
"sportklub_11ce0ff444","Sve staje u jedan meč: Seltik i Harts za titulu!","0",""
"sportklub_503b4adc08","Siner: Ne igram da rušim rekorde, nego da pišem moju priču","0",""
"sportklub_69a8ec618e","Tramp na finalu NBA lige u Medison Skver Gardenu","0",""
"sportklub_212135969f","Bura zbog Čeferinove izjave: 13 saveza „brani“ ovakav Mundijal","1",""
"sportklub_bcc298db2c","Ispao iz Primere sa Đironom, sada postao novi trener Ajaksa","0",""
"sportklub_f2ae151c21","Šampionski preokret Lavina, Kulak vodi u finale Zapada","0",""
"sportklub_b61889ecc3","Zvezda ovo nije doživela 14 godina: Rezultat je 1:4 i liči na…","1",""
"sportklub_4fe5fd4831","Spisak Veljka Paunovića: Tu su Pavlović, Živković, dva Stankovića","0",""
"sportklub_f7e6690e92","Murinjo Florentinov adut, Benfika traži 15 miliona evra odštete","0",""
"sportklub_b2e2307137","Crna Gora silna u Rumuniji, F6 nije daleko…","1",""
"sportklub_da29ec900e","Fejenord zove Glasnera, ali on čeka odluku italijanskog giganta","0",""
"sportklub_c64233165b","TV skandal: „Sudija, sačekaj, nisu se završile reklame?!“","1",""
"sportklub_5554d6a4d3","„Bodiroga pod velikim pritiskom, morao da obeća Fajnal-for“","1",""
"sportklub_2f9d667717","VIDEO: Incidenti na tribinama „Arene“ pred start finala","0",""
"sportklub_9c893cf60f","Lundberg i uplašeni saigrači ne žele na teren! „Nismo roboti…“","1",""
"sportklub_3435d0727b","Tuče navijača Kristal Palasa i Rajo Valjekana širom Lajpciga","0",""
"sportklub_378bf85bc9","Ode i Pavle Nikolić u NCAA","0",""
"sportklub_6df935bfb1","Đer šampion nakon 13 godina, veliki doprinos dali i Srbi","0",""
"sportklub_fd69027a25","Kad predsednik časti: „Smešna“ cena piva za vreme Mundijala!","0",""
"sportklub_861c40ae46","Mančester siti već pronašao menadžera!","0",""
"sportklub_91ae94fb2b","Kristal Palas pronašao novog trenera","0",""
"sportklub_a610b11ad2","Iznenađujuća zamena za Zarka za Muđelo","0",""
"sportklub_1b802603d6","Ćurković za SK: Mora se znati ko je za šta odgovoran u Partizanu","0",""
"sportklub_fccfbf2220","Disciplinska komisija ABA lige objavila kazne zbog derbija","0",""
"sportklub_c6b44d2cf2","(VIDEO) Sulud poslednji gem, Koko u klubu 300 na žalost Andrejeve","0",""
"sportklub_5de81f626b","Od kriket terena do nove zvezde u bacanju koplja","1",""
"sportklub_6f2bb6a842","Posle 49 dana: Mesina vratio Ivkovića!","0",""
"sportklub_d9e30a9d12","Dva finala za srpsko veslanje na Svetskom kupu u Plovdivu","0",""
"sportklub_42ba5411a5","(VIDEO) Vegas slavi Rusa, Bafalo zaledio Montreal","0",""
"sportklub_ff61309609","Popović vodi IMT, tu je i Pavle Ninkov","0",""
"sportklub_cd45ddd254","Savo Milošević podneo ostavku! „Postalo je besmisleno…“","1",""
"sportklub_54ad3c2a45","Džekiri ide sa ekipom Partizana za Dubai","0",""
"sportklub_a89812328f","Zarko: Žalim što nisam odustao posle Aleksovog pada","1",""
"sportklub_95fc082e01","Neko od ovih 16 će osvojiti Rolan Garos","1",""
"sportklub_8e0e0a8c64","Grbićeva Poljska oduvala Kubu, Belgija bolja od Bugarske","0",""
"sportklub_7dc128c3cb","Policija posle tuče u Kragujevcu identifikovala 12 osoba","0",""
"sportklub_4ccff8ad4c","Sparsi uzvratili šampionu udarac za 2:2, Topić dobio minute","0",""
"sportklub_d021be9be7","Još malo Kalatesove magije, a onda razlaz","1",""
"sportklub_f33446c493","(VIDEO) Bilo je suđeno: Ronaldo u suzama slavi titulu sa Nasrom!","1",""
"sportklub_da137dea1b","(VIDEO) Rus za slavlje Karoline","0",""
"sportklub_bdf2f50121","Švedska deklasirala Sloveniju, Švajcarska brojala do 9","0",""
"sportklub_efd7ff09d2","Švajcarska servirala osvetu Amerikancima","1",""
"sportklub_0a9978f3bd","Rade piše: Naklon Skariolu, Barcokas dođe Džozefu premiju","0",""
"sportklub_825f7a8d7f","Salah, Roberston i Slot – privatna večera pred rastanak","0",""
"sportklub_82989058b8","Težak poraz: Srpkinja nije uspela da sačuva reket od megazvezde","1",""
"sportklub_304a418a44","Đoković jednom rečenicom najavio učešće na Vimbldonu","0",""
"sportklub_da0b123911","Ognjenovićev Rudar i Posušje ispali iz lige, Zrinjski dobio Velež","0",""
"sportklub_1b2bfc1578","(VIDEO) Riki i Džabari srušili Real pred F4","0",""
"sportklub_dd4308474a","Zvanično: Mercedes sa prvim paketom poboljšanja u Kanadi","0",""
"sportklub_32e63712d6","Dejan Ljubičić pozvan da hitno doputuje na Svetsko prvenstvo","0",""
"sportklub_27a24f8a90","(VIDEO) Golčina Pašalića u 90+3 za pobedu Hrvatske","0",""
"sportklub_d44d051037","Igrač sa kojim se Željko Obradović najžustrije svađao","1",""
"sportklub_9124efcf03","Opljačkana Mihina porodična kuća, Arijana moli za pomoć","1",""
"sportklub_71249afbd3","Definitivno: Mesi igra svoje šesto svetsko prvenstvo","0",""
"sportklub_d98f3a9dde","Poznato ko menja Murinja na klupi Benfike","1",""
"sportklub_7211cdf043","Hapoel u plej-ofu bez glavne opcije u napadu","1",""
"sportklub_94826d1d6d","Đoković o još jednom oborenom rekordu: Fino","0",""
